Student_ID,Age,Gender,Education_Level,Graduation_Year,College_Name,Course_Branch,Certification_Name,Certification_Provider,Number_of_Certifications,Internship_Company,Internship_Domain,Internship_Duration_Months,Number_of_Internships,Experience_Profile,Practical_Skill_Score,Theoretical_Score,Employer_Preference_Score,Placement_Status,Salary_Package_LPA,PPO_Conversion_Status,Time_to_Offer_Days,Primary_Skills
STU10079,21,Female,B.Tech,2025,Regional Tech Institute (Tier 3),Computer Science & Engineering,Coursera Machine Learning Specialization,Google Cloud,1,Amazon AWS,Software Engineering,3,2,Both (Hybrid),70,44,7.5,Placed,10.77,On-Campus / Off-Campus Placement,20,"Java, Git, Kubernetes, Docker, System Design, AWS, React, Power BI, Python"
STU10080,24,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Electronics & Communication,TensorFlow Developer Certificate; Google Professional Data Engineer,Google Cloud; Microsoft Azure,2,None,None,0,0,Certification Only,45,90,4.6,Unplaced,0.0,Not Converted,-1,"Python, AWS, Docker, Git, Tableau"
STU10081,22,Female,B.Tech,2024,Apex Institute of Technology (Tier 2),Business Analytics,AWS Certified Solutions Architect,Udemy,1,Deloitte Consulting,Product & Business Analytics,14,3,Both (Hybrid),100,52,10.0,Placed,19.89,On-Campus / Off-Campus Placement,5,"Java, SQL, Docker, Problem Solving, AWS, Git, Power BI, Machine Learning, Python, Kubernetes"
STU10082,22,Male,B.Sc (CS/IT),2023,Apex Institute of Technology (Tier 2),Electronics & Communication,Docker & Kubernetes Developer Cert,IBM,1,Google India,Product & Business Analytics,7,2,Both (Hybrid),91,48,10.0,Placed,16.8,Direct PPO (Pre-Placement Offer),32,"Java, Kubernetes, Communication, AWS, Problem Solving, Data Analysis, Power BI, System Design, Python, Machine Learning"
STU10083,21,Male,B.Tech,2023,State Tech University (Tier 2),Electronics & Communication,None,None,0,None,None,0,0,Neither,31,55,5.4,Unplaced,0.0,Not Converted,-1,"React, Git"
STU10084,22,Female,B.Tech,2025,IIT / NIT Group (Tier 1),Computer Science & Engineering,Docker & Kubernetes Developer Cert,AWS,1,TCS Innovation Labs,Cloud & DevOps,3,2,Both (Hybrid),79,71,8.3,Placed,17.21,Internship Conversion,21,"Kubernetes, Python, Tableau, React, Communication, AWS, Data Analysis, Machine Learning, Problem Solving, Java"
STU10085,22,Female,BCA,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,None,None,0,Google India,Software Engineering,6,1,Internship Only,65,48,6.8,Placed,13.39,Direct PPO (Pre-Placement Offer),62,"AWS, Kubernetes, Docker, Problem Solving"
STU10086,23,Male,B.Sc (CS/IT),2024,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Google Professional Data Engineer; NPTEL Cloud Computing & Distributed Systems; Coursera Machine Learning Specialization,AWS; IBM; NPTEL,3,None,None,0,0,Certification Only,49,89,5.7,Placed,7.07,On-Campus / Off-Campus Placement,60,"Python, Data Analysis, Git, Communication, Machine Learning, React, SQL, Java, System Design"
STU10087,22,Female,B.Tech,2025,State Tech University (Tier 2),Electronics & Communication,None,None,0,None,None,0,0,Neither,35,39,3.8,Placed,5.53,On-Campus / Off-Campus Placement,110,"Git, Python, Data Analysis"
STU10088,24,Male,BCA,2025,Apex Institute of Technology (Tier 2),Business Analytics,Google Professional Data Engineer; Microsoft Certified: Azure Developer,NPTEL; IBM,2,TCS Innovation Labs,Artificial Intelligence / ML,3,1,Both (Hybrid),65,67,6.6,Placed,10.95,On-Campus / Off-Campus Placement,57,"SQL, Power BI, React, Communication, Tableau, Docker, Data Analysis, Kubernetes"
STU10089,22,Female,B.Tech,2023,BITS & Top National Inst (Tier 1),Information Technology,Google Professional Data Engineer,Udemy,1,Infosys Center,Data Science & Analytics,6,1,Both (Hybrid),77,61,7.6,Placed,15.84,Direct PPO (Pre-Placement Offer),59,"React, Machine Learning, Problem Solving, AWS, Kubernetes, SQL, Java, Data Analysis"
STU10090,21,Female,B.Tech,2023,BITS & Top National Inst (Tier 1),Business Analytics,NPTEL Cloud Computing & Distributed Systems,Google Cloud,1,TCS Innovation Labs,Data Science & Analytics,3,3,Both (Hybrid),100,70,10.0,Placed,14.52,On-Campus / Off-Campus Placement,10,"Kubernetes, Machine Learning, SQL, Tableau, Communication, Docker, System Design, React, Power BI, Data Analysis"
STU10091,23,Female,B.Tech,2025,BITS & Top National Inst (Tier 1),Information Technology,AWS Certified Solutions Architect; Microsoft Certified: Azure Developer,IBM; Coursera,2,None,None,0,0,Certification Only,47,77,5.4,Placed,10.99,On-Campus / Off-Campus Placement,102,"Tableau, Docker, Git, AWS, React, Python"
STU10092,23,Female,B.Sc (CS/IT),2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,Google Professional Data Engineer,AWS,1,DataMetrics Labs,Artificial Intelligence / ML,9,1,Both (Hybrid),88,60,8.2,Placed,13.97,Direct PPO (Pre-Placement Offer),50,"System Design, Tableau, Machine Learning, AWS, SQL, Communication, React"
STU10093,22,Female,B.Tech,2026,City Engineering College (Tier 3),Data Science & Artificial Intelligence,Google Professional Data Engineer,AWS,1,None,None,0,0,Certification Only,26,57,4.1,Placed,5.54,On-Campus / Off-Campus Placement,111,"Data Analysis, SQL, Power BI, Kubernetes, Java"
STU10094,23,Male,B.Tech,2023,City Engineering College (Tier 3),Computer Science & Engineering,Google Professional Data Engineer; Coursera Machine Learning Specialization,Google Cloud; NPTEL,2,Amazon AWS,Software Engineering,2,1,Both (Hybrid),56,62,6.7,Placed,7.79,On-Campus / Off-Campus Placement,68,"Docker, SQL, Java, Data Analysis, Power BI, AWS, System Design, Git"
STU10095,22,Female,B.Tech,2026,State Tech University (Tier 2),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP),Microsoft Azure,1,TCS Innovation Labs,Cloud & DevOps,14,3,Both (Hybrid),100,58,10.0,Placed,19.14,Direct PPO (Pre-Placement Offer),5,"Java, Data Analysis, Git, Python, React, AWS, Docker, Kubernetes, SQL, Power BI"
STU10096,22,Male,B.Sc (CS/IT),2024,Apex Institute of Technology (Tier 2),Information Technology,Google Professional Data Engineer,NPTEL,1,Infosys Center,Product & Business Analytics,2,1,Both (Hybrid),55,53,6.8,Unplaced,0.0,Not Converted,-1,"Tableau, System Design, Machine Learning, AWS, Data Analysis, Python, Power BI"
STU10097,22,Male,B.Tech,2023,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,IBM Data Science Professional; Google Professional Data Engineer,NPTEL; Meta,2,DataMetrics Labs,Product & Business Analytics,2,1,Both (Hybrid),58,76,7.2,Placed,13.74,Internship Conversion,69,"Power BI, React, Java, SQL, Tableau, Git, Docker, Data Analysis, Problem Solving"
STU10098,21,Male,B.Tech,2026,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems; Meta Front-End Developer Specialization,Meta; AWS,2,InnovateTech Startup,Cyber Security,15,2,Both (Hybrid),100,76,10.0,Placed,19.58,Direct PPO (Pre-Placement Offer),5,"System Design, Python, Java, Tableau, AWS, SQL, Data Analysis, Power BI, React, Kubernetes"
STU10099,21,Male,B.Tech,2024,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,None,None,0,None,None,0,0,Neither,52,48,4.3,Placed,8.63,On-Campus / Off-Campus Placement,105,"Python, Java"
STU10100,21,Female,B.Tech,2025,Regional Tech Institute (Tier 3),Computer Science & Engineering,Docker & Kubernetes Developer Cert,NPTEL,1,FinTech Solutions,Artificial Intelligence / ML,3,3,Both (Hybrid),99,39,8.8,Placed,13.8,Internship Conversion,5,"Communication, Power BI, Data Analysis, Problem Solving, Machine Learning, Tableau, AWS, SQL, Python, React"
STU10101,22,Male,BCA,2023,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,None,None,0,CyberGuard Analytics,Cloud & DevOps,3,1,Internship Only,66,40,5.5,Placed,9.83,On-Campus / Off-Campus Placement,63,"Git, AWS, Problem Solving, Kubernetes, Data Analysis, Power BI"
STU10102,22,Female,BCA,2025,Regional Tech Institute (Tier 3),Data Science & Artificial Intelligence,None,None,0,Microsoft Tech,Software Engineering,2,2,Internship Only,70,32,6.4,Placed,11.57,On-Campus / Off-Campus Placement,51,"SQL, Git, Tableau, Docker, Java, React, AWS, Communication, Power BI"
STU10103,22,Male,B.Tech,2026,State Tech University (Tier 2),Data Science & Artificial Intelligence,Microsoft Certified: Azure Developer; Meta Front-End Developer Specialization,Udemy; AWS,2,Infosys Center,Cloud & DevOps,3,2,Both (Hybrid),80,57,8.9,Placed,15.47,On-Campus / Off-Campus Placement,16,"Git, Java, Power BI, Kubernetes, Tableau, Data Analysis, Communication, Docker, Problem Solving, Machine Learning"
STU10104,24,Male,B.Tech,2024,Apex Institute of Technology (Tier 2),Electronics & Communication,Google Professional Data Engineer; AWS Certified Solutions Architect; Meta Front-End Developer Specialization,AWS; Coursera; IBM,3,CyberGuard Analytics,Software Engineering,9,1,Both (Hybrid),80,82,9.0,Placed,14.38,On-Campus / Off-Campus Placement,29,"Tableau, Communication, Machine Learning, Power BI, Git, AWS, Docker, Kubernetes, SQL, Data Analysis"
STU10105,21,Male,B.Tech,2025,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP); Coursera Machine Learning Specialization; Docker & Kubernetes Developer Cert,NPTEL; Google Cloud; AWS,3,FinTech Solutions,Artificial Intelligence / ML,12,1,Both (Hybrid),88,100,10.0,Placed,17.63,Direct PPO (Pre-Placement Offer),25,"AWS, SQL, Problem Solving, React, System Design, Tableau, Docker, Python, Communication, Java"
STU10106,22,Male,B.Tech,2023,State Tech University (Tier 2),Information Technology,None,None,0,Microsoft Tech,Product & Business Analytics,2,2,Internship Only,81,48,7.5,Placed,12.13,On-Campus / Off-Campus Placement,57,"Java, Docker, Data Analysis, Kubernetes, Python, AWS, Git, React"
STU10107,23,Male,B.Tech,2025,State Tech University (Tier 2),Business Analytics,TensorFlow Developer Certificate,Google Cloud,1,None,None,0,0,Certification Only,55,51,4.2,Placed,6.56,On-Campus / Off-Campus Placement,77,"Python, AWS, Kubernetes"
STU10108,21,Female,B.Sc (CS/IT),2024,State Tech University (Tier 2),Electronics & Communication,IBM Data Science Professional; AWS Certified Solutions Architect,Microsoft Azure; Udemy,2,Google India,Data Science & Analytics,2,1,Both (Hybrid),65,74,6.9,Placed,10.76,Internship Conversion,58,"Power BI, Git, React, Tableau, System Design, SQL, Kubernetes, AWS, Machine Learning"
STU10109,21,Male,MBA (Tech & Analytics),2024,BITS & Top National Inst (Tier 1),Business Analytics,None,None,0,TCS Innovation Labs,Cyber Security,4,3,Internship Only,100,64,9.6,Placed,17.66,On-Campus / Off-Campus Placement,26,"Communication, System Design, AWS, Data Analysis, Git, Power BI, Problem Solving, Java, Machine Learning, SQL"
STU10110,22,Female,MBA (Tech & Analytics),2024,State Tech University (Tier 2),Computer Science & Engineering,Coursera Machine Learning Specialization; Docker & Kubernetes Developer Cert; IBM Data Science Professional,Microsoft Azure; Google Cloud; AWS,3,Infosys Center,Cloud & DevOps,3,1,Both (Hybrid),73,67,7.8,Placed,11.86,Internship Conversion,63,"Git, React, Communication, Machine Learning, Java, Docker, Data Analysis, SQL, AWS, Python"
STU10111,21,Male,M.Tech,2023,IIT / NIT Group (Tier 1),Computer Science & Engineering,NPTEL Cloud Computing & Distributed Systems; AWS Certified Solutions Architect,Microsoft Azure; Google Cloud,2,Infosys Center,Cloud & DevOps,6,1,Both (Hybrid),66,78,8.6,Placed,16.54,On-Campus / Off-Campus Placement,38,"Problem Solving, React, Communication, Git, Docker, Data Analysis, Java, System Design, Power BI"
STU10112,24,Male,BCA,2026,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Coursera Machine Learning Specialization; Certified Information Systems Security Professional (CISSP); Microsoft Certified: Azure Developer,IBM; Google Cloud; Coursera,4,None,None,0,0,Certification Only,45,100,5.2,Placed,9.52,On-Campus / Off-Campus Placement,122,"React, AWS, Power BI, Git, Java, Docker, Tableau, Problem Solving, Communication, Kubernetes"
STU10113,23,Female,B.Sc (CS/IT),2024,State Tech University (Tier 2),Computer Science & Engineering,None,None,0,CyberGuard Analytics,Cyber Security,6,1,Internship Only,68,39,6.9,Placed,13.25,On-Campus / Off-Campus Placement,60,"System Design, Communication, Python, Java"
STU10114,22,Male,B.Tech,2024,IIT / NIT Group (Tier 1),Business Analytics,TensorFlow Developer Certificate,Meta,1,Amazon AWS,Cloud & DevOps,2,2,Both (Hybrid),76,67,8.5,Placed,15.07,Internship Conversion,32,"Machine Learning, System Design, AWS, Problem Solving, Tableau, Data Analysis, Kubernetes, Communication, React, Java"
STU10115,24,Male,BCA,2024,BITS & Top National Inst (Tier 1),Information Technology,IBM Data Science Professional; Meta Front-End Developer Specialization; Certified Information Systems Security Professional (CISSP),Coursera; AWS; Udemy,3,FinTech Solutions,Software Engineering,3,1,Both (Hybrid),74,90,7.9,Placed,14.78,Internship Conversion,59,"Kubernetes, Machine Learning, Git, Communication, System Design, SQL, Python, Java, Docker, Power BI"
STU10116,23,Male,B.Tech,2024,IIT / NIT Group (Tier 1),Computer Science & Engineering,Microsoft Certified: Azure Developer; Google Professional Data Engineer,Coursera; Google Cloud,2,InnovateTech Startup,Product & Business Analytics,3,1,Both (Hybrid),67,76,8.1,Placed,14.05,On-Campus / Off-Campus Placement,35,"SQL, AWS, Power BI, React, Python, Tableau, Kubernetes, Git, Docker, Communication"
STU10117,21,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Docker & Kubernetes Developer Cert; TensorFlow Developer Certificate; Microsoft Certified: Azure Developer,NPTEL; IBM; Meta,3,Infosys Center,Software Engineering,9,3,Both (Hybrid),100,78,10.0,Placed,18.58,On-Campus / Off-Campus Placement,5,"Git, Python, Power BI, Tableau, Machine Learning, System Design, Communication, Data Analysis, Docker, React"
STU10118,24,Female,B.Sc (CS/IT),2026,IIT / NIT Group (Tier 1),Computer Science & Engineering,None,None,0,InnovateTech Startup,Artificial Intelligence / ML,2,2,Internship Only,84,45,7.2,Placed,13.28,Internship Conversion,46,"Tableau, React, Problem Solving, Machine Learning, SQL, Docker, Python, AWS, Power BI"
STU10119,22,Male,B.Tech,2024,Apex Institute of Technology (Tier 2),Information Technology,Microsoft Certified: Azure Developer; Coursera Machine Learning Specialization,AWS; Microsoft Azure,2,Infosys Center,Cloud & DevOps,12,1,Both (Hybrid),90,65,10.0,Placed,17.43,Direct PPO (Pre-Placement Offer),19,"React, SQL, Problem Solving, Communication, Git, System Design, Data Analysis, Tableau, Power BI, Python"
STU10120,23,Female,B.Tech,2026,IIT / NIT Group (Tier 1),Information Technology,NPTEL Cloud Computing & Distributed Systems; TensorFlow Developer Certificate,Google Cloud; IBM,2,InnovateTech Startup,Product & Business Analytics,6,1,Both (Hybrid),70,70,8.0,Placed,17.26,Direct PPO (Pre-Placement Offer),47,"AWS, React, Git, Power BI, Docker, System Design, Communication, SQL, Java"
STU10121,24,Female,M.Tech,2025,BITS & Top National Inst (Tier 1),Electronics & Communication,None,None,0,Deloitte Consulting,Data Science & Analytics,3,2,Internship Only,89,47,8.5,Placed,17.33,Internship Conversion,30,"Kubernetes, Communication, React, Python, System Design, SQL, Docker, AWS"
STU10122,22,Male,B.Tech,2023,City Engineering College (Tier 3),Business Analytics,AWS Certified Solutions Architect; Certified Information Systems Security Professional (CISSP),Google Cloud; Udemy,2,None,None,0,0,Certification Only,27,43,4.5,Placed,6.16,On-Campus / Off-Campus Placement,130,"Git, Python, System Design, Communication, React"
STU10123,21,Female,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,NPTEL Cloud Computing & Distributed Systems; TensorFlow Developer Certificate,Microsoft Azure; Udemy,2,TCS Innovation Labs,Cyber Security,3,1,Both (Hybrid),57,79,7.4,Placed,11.86,On-Campus / Off-Campus Placement,40,"Problem Solving, Python, Java, React, System Design, Machine Learning, Git, SQL"
STU10124,21,Male,M.Tech,2025,IIT / NIT Group (Tier 1),Computer Science & Engineering,None,None,0,None,None,0,0,Neither,40,67,4.7,Placed,9.3,On-Campus / Off-Campus Placement,120,"Tableau, Docker"
STU10125,22,Female,BCA,2025,City Engineering College (Tier 3),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP),Microsoft Azure,1,None,None,0,0,Certification Only,21,49,3.8,Placed,5.98,On-Campus / Off-Campus Placement,133,"Python, SQL, Problem Solving"
STU10126,23,Male,BCA,2026,State Tech University (Tier 2),Data Science & Artificial Intelligence,Microsoft Certified: Azure Developer; TensorFlow Developer Certificate,IBM; NPTEL,2,Deloitte Consulting,Software Engineering,4,3,Both (Hybrid),99,75,10.0,Placed,14.75,On-Campus / Off-Campus Placement,5,"Kubernetes, React, Tableau, Communication, Data Analysis, Docker, Power BI, SQL, AWS, Problem Solving"
STU10127,24,Female,B.Tech,2024,City Engineering College (Tier 3),Business Analytics,TensorFlow Developer Certificate,NPTEL,1,FinTech Solutions,Cyber Security,3,2,Both (Hybrid),72,37,7.5,Placed,9.68,On-Campus / Off-Campus Placement,5,"React, Python, System Design, Git, Kubernetes, SQL, Tableau, Power BI, Docker, AWS"
STU10128,21,Male,B.Tech,2026,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP); Google Professional Data Engineer; Docker & Kubernetes Developer Cert,Microsoft Azure; NPTEL; AWS,3,None,None,0,0,Certification Only,46,85,5.0,Placed,8.12,On-Campus / Off-Campus Placement,114,"SQL, Power BI, AWS, Problem Solving, Java, Communication, Tableau"
